image_id,identity,condition,valid,embedding_drift_cosine,embedding_drift_euclidean,error_reason
Alvaro_Uribe/Alvaro_Uribe_0025,Alvaro_Uribe,noise_n08_steps4,1,0.1555675268,11.4220857620,
Alvaro_Uribe/Alvaro_Uribe_0026,Alvaro_Uribe,noise_n08_steps4,1,0.2677373886,14.4195499420,
Alvaro_Uribe/Alvaro_Uribe_0027,Alvaro_Uribe,noise_n08_steps4,1,0.2421405911,14.5172100067,
Alvaro_Uribe/Alvaro_Uribe_0028,Alvaro_Uribe,noise_n08_steps4,1,0.2083092928,13.4602727890,
Alvaro_Uribe/Alvaro_Uribe_0029,Alvaro_Uribe,noise_n08_steps4,1,0.2659529448,15.1846561432,
Alvaro_Uribe/Alvaro_Uribe_0030,Alvaro_Uribe,noise_n08_steps4,1,0.2247433066,13.3405570984,
Alvaro_Uribe/Alvaro_Uribe_0031,Alvaro_Uribe,noise_n08_steps4,1,0.1985961199,12.7790117264,
Alvaro_Uribe/Alvaro_Uribe_0032,Alvaro_Uribe,noise_n08_steps4,1,0.1571133137,10.3807573318,
Alvaro_Uribe/Alvaro_Uribe_0033,Alvaro_Uribe,noise_n08_steps4,1,0.1572316885,10.6194591522,
Alvaro_Uribe/Alvaro_Uribe_0034,Alvaro_Uribe,noise_n08_steps4,1,0.1619166136,10.8070678711,
Alvaro_Uribe/Alvaro_Uribe_0035,Alvaro_Uribe,noise_n08_steps4,1,0.2553054094,15.5192956924,
Amelie_Mauresmo/Amelie_Mauresmo_0001,Amelie_Mauresmo,noise_n08_steps4,1,0.1508190632,13.6704978943,
Amelie_Mauresmo/Amelie_Mauresmo_0002,Amelie_Mauresmo,noise_n08_steps4,1,0.1581928730,12.3640012741,
Amelie_Mauresmo/Amelie_Mauresmo_0003,Amelie_Mauresmo,noise_n08_steps4,1,0.0991361141,10.7556142807,
Amelie_Mauresmo/Amelie_Mauresmo_0004,Amelie_Mauresmo,noise_n08_steps4,1,0.1408032179,11.8419847488,
Amelie_Mauresmo/Amelie_Mauresmo_0005,Amelie_Mauresmo,noise_n08_steps4,1,0.1430552006,12.0701093674,
Amelie_Mauresmo/Amelie_Mauresmo_0006,Amelie_Mauresmo,noise_n08_steps4,1,0.1288005710,12.4972047806,
Amelie_Mauresmo/Amelie_Mauresmo_0007,Amelie_Mauresmo,noise_n08_steps4,1,0.1523582339,13.6322460175,
Amelie_Mauresmo/Amelie_Mauresmo_0008,Amelie_Mauresmo,noise_n08_steps4,1,0.1481801867,12.8923387527,
Amelie_Mauresmo/Amelie_Mauresmo_0009,Amelie_Mauresmo,noise_n08_steps4,1,0.1086437106,10.6294145584,
Amelie_Mauresmo/Amelie_Mauresmo_0010,Amelie_Mauresmo,noise_n08_steps4,1,0.1148973107,10.6724147797,
Amelie_Mauresmo/Amelie_Mauresmo_0011,Amelie_Mauresmo,noise_n08_steps4,1,0.1775949001,13.5475244522,
Amelie_Mauresmo/Amelie_Mauresmo_0012,Amelie_Mauresmo,noise_n08_steps4,1,0.1820130944,14.0318088531,
Amelie_Mauresmo/Amelie_Mauresmo_0013,Amelie_Mauresmo,noise_n08_steps4,1,0.1440317035,11.7747669220,
Amelie_Mauresmo/Amelie_Mauresmo_0014,Amelie_Mauresmo,noise_n08_steps4,1,0.1214945316,11.9107112885,
Amelie_Mauresmo/Amelie_Mauresmo_0015,Amelie_Mauresmo,noise_n08_steps4,1,0.2296665311,13.9643564224,
Amelie_Mauresmo/Amelie_Mauresmo_0016,Amelie_Mauresmo,noise_n08_steps4,1,0.2186375260,14.7792997360,
Amelie_Mauresmo/Amelie_Mauresmo_0017,Amelie_Mauresmo,noise_n08_steps4,1,0.2025794983,13.9590396881,
Amelie_Mauresmo/Amelie_Mauresmo_0018,Amelie_Mauresmo,noise_n08_steps4,1,0.1081045270,11.3103466034,
Amelie_Mauresmo/Amelie_Mauresmo_0019,Amelie_Mauresmo,noise_n08_steps4,1,0.1458400488,12.0875301361,
Amelie_Mauresmo/Amelie_Mauresmo_0020,Amelie_Mauresmo,noise_n08_steps4,1,0.1801143885,13.4434604645,
Amelie_Mauresmo/Amelie_Mauresmo_0021,Amelie_Mauresmo,noise_n08_steps4,1,0.1327853799,11.0294113159,
Andre_Agassi/Andre_Agassi_0001,Andre_Agassi,noise_n08_steps4,1,0.1529996395,11.0451345444,
Andre_Agassi/Andre_Agassi_0002,Andre_Agassi,noise_n08_steps4,1,0.1873285770,13.4109888077,
Andre_Agassi/Andre_Agassi_0003,Andre_Agassi,noise_n08_steps4,1,0.3515439630,18.5815658569,
Andre_Agassi/Andre_Agassi_0004,Andre_Agassi,noise_n08_steps4,1,0.2210995555,13.4730463028,
Andre_Agassi/Andre_Agassi_0005,Andre_Agassi,noise_n08_steps4,1,0.1827746630,13.2025117874,
Andre_Agassi/Andre_Agassi_0006,Andre_Agassi,noise_n08_steps4,1,0.2058686018,12.8936510086,
Andre_Agassi/Andre_Agassi_0007,Andre_Agassi,noise_n08_steps4,1,0.1449753046,10.9865255356,
Andre_Agassi/Andre_Agassi_0008,Andre_Agassi,noise_n08_steps4,1,0.1610103846,11.8923053741,
Andre_Agassi/Andre_Agassi_0009,Andre_Agassi,noise_n08_steps4,1,0.1627373099,11.8445253372,
Andre_Agassi/Andre_Agassi_0010,Andre_Agassi,noise_n08_steps4,1,0.2105127573,13.2405624390,
Andre_Agassi/Andre_Agassi_0011,Andre_Agassi,noise_n08_steps4,1,0.2316116691,14.4071636200,
Andre_Agassi/Andre_Agassi_0012,Andre_Agassi,noise_n08_steps4,1,0.1617509723,11.4482173920,
Andre_Agassi/Andre_Agassi_0013,Andre_Agassi,noise_n08_steps4,1,0.2010594010,12.6983299255,
Andre_Agassi/Andre_Agassi_0014,Andre_Agassi,noise_n08_steps4,1,0.1404863596,11.2848987579,
Andre_Agassi/Andre_Agassi_0015,Andre_Agassi,noise_n08_steps4,1,0.1931804419,11.8976182938,
Andre_Agassi/Andre_Agassi_0016,Andre_Agassi,noise_n08_steps4,1,0.1846027970,11.6710195541,
Andre_Agassi/Andre_Agassi_0017,Andre_Agassi,noise_n08_steps4,1,0.1164535880,9.7476644516,
Andre_Agassi/Andre_Agassi_0018,Andre_Agassi,noise_n08_steps4,1,0.1326781511,11.1746902466,
Andre_Agassi/Andre_Agassi_0019,Andre_Agassi,noise_n08_steps4,1,0.1703907251,12.9229478836,
Andre_Agassi/Andre_Agassi_0020,Andre_Agassi,noise_n08_steps4,1,0.1805793047,13.1601858139,
Andre_Agassi/Andre_Agassi_0021,Andre_Agassi,noise_n08_steps4,1,0.1834791303,13.1642656326,
Andre_Agassi/Andre_Agassi_0022,Andre_Agassi,noise_n08_steps4,1,0.2036739588,12.9596986771,
Andre_Agassi/Andre_Agassi_0023,Andre_Agassi,noise_n08_steps4,1,0.1309721470,10.3087530136,
Andre_Agassi/Andre_Agassi_0024,Andre_Agassi,noise_n08_steps4,1,0.1701101065,11.8361988068,
Andre_Agassi/Andre_Agassi_0025,Andre_Agassi,noise_n08_steps4,1,0.1537214518,11.0050916672,
Andre_Agassi/Andre_Agassi_0026,Andre_Agassi,noise_n08_steps4,1,0.1950165033,13.7569627762,
Andre_Agassi/Andre_Agassi_0027,Andre_Agassi,noise_n08_steps4,1,0.1697240472,11.0929841995,
Andre_Agassi/Andre_Agassi_0028,Andre_Agassi,noise_n08_steps4,1,0.1302378774,9.6941175461,
Andre_Agassi/Andre_Agassi_0029,Andre_Agassi,noise_n08_steps4,1,0.1933771372,12.1877479553,
Andre_Agassi/Andre_Agassi_0030,Andre_Agassi,noise_n08_steps4,1,0.1670527458,11.4022989273,
Andre_Agassi/Andre_Agassi_0031,Andre_Agassi,noise_n08_steps4,1,0.1387143135,10.3148622513,
Andre_Agassi/Andre_Agassi_0032,Andre_Agassi,noise_n08_steps4,1,0.2375534177,13.4806289673,
Andre_Agassi/Andre_Agassi_0033,Andre_Agassi,noise_n08_steps4,1,0.1814818978,12.1282424927,
Andre_Agassi/Andre_Agassi_0034,Andre_Agassi,noise_n08_steps4,1,0.2654699087,13.8456525803,
Andre_Agassi/Andre_Agassi_0035,Andre_Agassi,noise_n08_steps4,1,0.1703208685,11.2753305435,
Andre_Agassi/Andre_Agassi_0036,Andre_Agassi,noise_n08_steps4,1,0.1961821914,12.4705743790,
Andy_Roddick/Andy_Roddick_0001,Andy_Roddick,noise_n08_steps4,1,0.2572731972,15.3249874115,
Andy_Roddick/Andy_Roddick_0002,Andy_Roddick,noise_n08_steps4,1,0.1257784367,11.4010057449,
Andy_Roddick/Andy_Roddick_0003,Andy_Roddick,noise_n08_steps4,1,0.1317827702,11.2092847824,
Andy_Roddick/Andy_Roddick_0004,Andy_Roddick,noise_n08_steps4,1,0.2035038471,12.4194145203,
Andy_Roddick/Andy_Roddick_0005,Andy_Roddick,noise_n08_steps4,1,0.1653795242,13.2801141739,
Andy_Roddick/Andy_Roddick_0006,Andy_Roddick,noise_n08_steps4,1,0.1310213804,10.1075096130,
Andy_Roddick/Andy_Roddick_0007,Andy_Roddick,noise_n08_steps4,1,0.1174628139,10.1525783539,
Andy_Roddick/Andy_Roddick_0008,Andy_Roddick,noise_n08_steps4,1,0.1276910305,10.4549846649,
Andy_Roddick/Andy_Roddick_0009,Andy_Roddick,noise_n08_steps4,1,0.1523833871,11.6556482315,
Andy_Roddick/Andy_Roddick_0010,Andy_Roddick,noise_n08_steps4,1,0.1503895521,11.7489767075,
Andy_Roddick/Andy_Roddick_0011,Andy_Roddick,noise_n08_steps4,1,0.2013029456,12.7524337769,
Andy_Roddick/Andy_Roddick_0012,Andy_Roddick,noise_n08_steps4,1,0.1756693721,12.3254785538,
Andy_Roddick/Andy_Roddick_0013,Andy_Roddick,noise_n08_steps4,1,0.2013077736,12.0253076553,
Andy_Roddick/Andy_Roddick_0014,Andy_Roddick,noise_n08_steps4,1,0.1729162931,12.7814111710,
Andy_Roddick/Andy_Roddick_0015,Andy_Roddick,noise_n08_steps4,1,0.3282055855,18.1166000366,
Angelina_Jolie/Angelina_Jolie_0001,Angelina_Jolie,noise_n08_steps4,1,0.1748669147,12.5914173126,
Angelina_Jolie/Angelina_Jolie_0002,Angelina_Jolie,noise_n08_steps4,1,0.2741297483,15.8495225906,
Angelina_Jolie/Angelina_Jolie_0003,Angelina_Jolie,noise_n08_steps4,1,0.1642768383,12.2884511948,
Angelina_Jolie/Angelina_Jolie_0004,Angelina_Jolie,noise_n08_steps4,1,0.2282638550,14.9245090485,
Angelina_Jolie/Angelina_Jolie_0005,Angelina_Jolie,noise_n08_steps4,1,0.1652758718,13.1175069809,
Angelina_Jolie/Angelina_Jolie_0006,Angelina_Jolie,noise_n08_steps4,1,0.2064774036,14.0541572571,
Angelina_Jolie/Angelina_Jolie_0007,Angelina_Jolie,noise_n08_steps4,1,0.1753152609,12.5618467331,
Angelina_Jolie/Angelina_Jolie_0008,Angelina_Jolie,noise_n08_steps4,1,0.2000308633,13.4955034256,
Angelina_Jolie/Angelina_Jolie_0009,Angelina_Jolie,noise_n08_steps4,1,0.1611419916,12.3155021667,
Angelina_Jolie/Angelina_Jolie_0010,Angelina_Jolie,noise_n08_steps4,1,0.1628748178,12.5131330490,
Angelina_Jolie/Angelina_Jolie_0011,Angelina_Jolie,noise_n08_steps4,1,0.2160578966,14.3179168701,
Angelina_Jolie/Angelina_Jolie_0012,Angelina_Jolie,noise_n08_steps4,1,0.1911235452,13.6403083801,
Angelina_Jolie/Angelina_Jolie_0013,Angelina_Jolie,noise_n08_steps4,1,0.1933405399,13.6897096634,
Angelina_Jolie/Angelina_Jolie_0014,Angelina_Jolie,noise_n08_steps4,1,0.1194497347,11.1449422836,
Angelina_Jolie/Angelina_Jolie_0015,Angelina_Jolie,noise_n08_steps4,1,0.1910701990,14.0558071136,
Angelina_Jolie/Angelina_Jolie_0016,Angelina_Jolie,noise_n08_steps4,1,0.2103899121,13.8110504150,
Angelina_Jolie/Angelina_Jolie_0017,Angelina_Jolie,noise_n08_steps4,1,0.2381501198,14.3386487961,
Angelina_Jolie/Angelina_Jolie_0018,Angelina_Jolie,noise_n08_steps4,1,0.1261884570,11.3931665421,
Angelina_Jolie/Angelina_Jolie_0019,Angelina_Jolie,noise_n08_steps4,1,0.1934086084,12.8660039902,
Angelina_Jolie/Angelina_Jolie_0020,Angelina_Jolie,noise_n08_steps4,1,0.2382127643,14.6055660248,
Ann_Veneman/Ann_Veneman_0001,Ann_Veneman,noise_n08_steps4,1,0.1566154957,11.7253141403,
Ann_Veneman/Ann_Veneman_0002,Ann_Veneman,noise_n08_steps4,1,0.1361795068,11.0856933594,
Ann_Veneman/Ann_Veneman_0003,Ann_Veneman,noise_n08_steps4,1,0.1161129475,10.5583801270,
Ann_Veneman/Ann_Veneman_0004,Ann_Veneman,noise_n08_steps4,1,0.1357093453,12.1634798050,
Ann_Veneman/Ann_Veneman_0005,Ann_Veneman,noise_n08_steps4,1,0.1774941683,13.1626987457,
Ann_Veneman/Ann_Veneman_0006,Ann_Veneman,noise_n08_steps4,1,0.1263259649,11.3212146759,
Ann_Veneman/Ann_Veneman_0007,Ann_Veneman,noise_n08_steps4,1,0.1492124796,11.6605386734,
Ann_Veneman/Ann_Veneman_0008,Ann_Veneman,noise_n08_steps4,1,0.1160669923,10.1372861862,
Ann_Veneman/Ann_Veneman_0009,Ann_Veneman,noise_n08_steps4,1,0.1480642557,11.7820196152,
Ann_Veneman/Ann_Veneman_0010,Ann_Veneman,noise_n08_steps4,1,0.1133078337,9.9763193130,
Ann_Veneman/Ann_Veneman_0011,Ann_Veneman,noise_n08_steps4,1,0.0994019508,10.4040775299,
Anna_Kournikova/Anna_Kournikova_0001,Anna_Kournikova,noise_n08_steps4,1,0.1559229493,11.9406261444,
Anna_Kournikova/Anna_Kournikova_0002,Anna_Kournikova,noise_n08_steps4,1,0.2014988661,14.2633152008,
Anna_Kournikova/Anna_Kournikova_0003,Anna_Kournikova,noise_n08_steps4,1,0.2604348660,16.6702384949,
Anna_Kournikova/Anna_Kournikova_0004,Anna_Kournikova,noise_n08_steps4,1,0.2210706472,14.9465751648,
Anna_Kournikova/Anna_Kournikova_0005,Anna_Kournikova,noise_n08_steps4,1,0.2900400758,17.3824462891,
Anna_Kournikova/Anna_Kournikova_0006,Anna_Kournikova,noise_n08_steps4,1,0.1994993687,13.4331703186,
Anna_Kournikova/Anna_Kournikova_0007,Anna_Kournikova,noise_n08_steps4,1,0.2448275089,14.1146554947,
Anna_Kournikova/Anna_Kournikova_0008,Anna_Kournikova,noise_n08_steps4,1,0.1753963232,12.9582033157,
Anna_Kournikova/Anna_Kournikova_0009,Anna_Kournikova,noise_n08_steps4,1,0.2209185362,15.4342803955,
Anna_Kournikova/Anna_Kournikova_0010,Anna_Kournikova,noise_n08_steps4,1,0.2411737442,13.9035415649,
Anna_Kournikova/Anna_Kournikova_0011,Anna_Kournikova,noise_n08_steps4,1,0.1198697090,11.0413742065,
Anna_Kournikova/Anna_Kournikova_0012,Anna_Kournikova,noise_n08_steps4,1,0.2055937648,13.3238401413,
Ari_Fleischer/Ari_Fleischer_0001,Ari_Fleischer,noise_n08_steps4,1,0.0902980566,8.9279985428,
Ari_Fleischer/Ari_Fleischer_0002,Ari_Fleischer,noise_n08_steps4,1,0.1002668142,9.8754186630,
Ari_Fleischer/Ari_Fleischer_0003,Ari_Fleischer,noise_n08_steps4,1,0.1449036598,10.3264102936,
Ari_Fleischer/Ari_Fleischer_0004,Ari_Fleischer,noise_n08_steps4,1,0.1423003674,11.2166824341,
Ari_Fleischer/Ari_Fleischer_0005,Ari_Fleischer,noise_n08_steps4,1,0.1756934524,12.3876152039,
Ari_Fleischer/Ari_Fleischer_0006,Ari_Fleischer,noise_n08_steps4,1,0.1439197659,11.1880674362,
Ari_Fleischer/Ari_Fleischer_0007,Ari_Fleischer,noise_n08_steps4,1,0.1819675565,12.1417999268,
Ari_Fleischer/Ari_Fleischer_0008,Ari_Fleischer,noise_n08_steps4,1,0.1603682637,13.0983390808,
Ari_Fleischer/Ari_Fleischer_0009,Ari_Fleischer,noise_n08_steps4,1,0.1813384295,12.5282201767,
