pair_id,left_image_id,right_image_id,left_identity,right_identity,pair_type,label,valid,similarity_score,prediction,error_reason
pair_00000019,Abdullah_Gul/Abdullah_Gul_0003,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6065605879,,
pair_00000020,Abdullah_Gul/Abdullah_Gul_0003,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6447744370,,
pair_00000021,Abdullah_Gul/Abdullah_Gul_0003,Abdullah_Gul/Abdullah_Gul_0013,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6091804504,,
pair_00000022,Abdullah_Gul/Abdullah_Gul_0003,Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5661701560,,
pair_00000023,Abdullah_Gul/Abdullah_Gul_0003,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5296783447,,
pair_00000024,Abdullah_Gul/Abdullah_Gul_0003,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5270870924,,
pair_00000025,Abdullah_Gul/Abdullah_Gul_0003,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5636124015,,
pair_00000026,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0005,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6052589417,,
pair_00000027,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6460630894,,
pair_00000028,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7726916075,,
pair_00000029,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7462517023,,
pair_00000030,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7718150616,,
pair_00000031,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7634820938,,
pair_00000032,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6074683070,,
pair_00000033,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.4849216342,,
pair_00000034,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5924493670,,
pair_00000035,Abdullah_Gul/Abdullah_Gul_0004,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5464669466,,
pair_00000036,Abdullah_Gul/Abdullah_Gul_0005,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7159678936,,
pair_00000037,Abdullah_Gul/Abdullah_Gul_0005,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6446346045,,
pair_00000038,Abdullah_Gul/Abdullah_Gul_0005,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6095253825,,
pair_00000039,Abdullah_Gul/Abdullah_Gul_0005,Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6341853142,,
pair_00000040,Abdullah_Gul/Abdullah_Gul_0005,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5410698652,,
pair_00000041,Abdullah_Gul/Abdullah_Gul_0005,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6106615067,,
pair_00000042,Abdullah_Gul/Abdullah_Gul_0005,Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6061555147,,
pair_00000043,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul/Abdullah_Gul_0007,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7000945210,,
pair_00000044,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7072519064,,
pair_00000045,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6997142434,,
pair_00000046,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7554814219,,
pair_00000047,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6058448553,,
pair_00000048,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.4777354598,,
pair_00000049,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6977362037,,
pair_00000050,Abdullah_Gul/Abdullah_Gul_0006,Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6792298555,,
pair_00000051,Abdullah_Gul/Abdullah_Gul_0007,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6150062680,,
pair_00000052,Abdullah_Gul/Abdullah_Gul_0007,Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6740874648,,
pair_00000053,Abdullah_Gul/Abdullah_Gul_0007,Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6864683628,,
pair_00000054,Abdullah_Gul/Abdullah_Gul_0007,Abdullah_Gul/Abdullah_Gul_0013,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7321158648,,
pair_00000055,Abdullah_Gul/Abdullah_Gul_0007,Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6605405807,,
pair_00000056,Abdullah_Gul/Abdullah_Gul_0007,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6363502145,,
pair_00000057,Abdullah_Gul/Abdullah_Gul_0007,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5620818138,,
pair_00000058,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.8649951220,,
pair_00000059,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7439984083,,
pair_00000060,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul/Abdullah_Gul_0013,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7004870772,,
pair_00000061,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5067005157,,
pair_00000062,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6050102115,,
pair_00000063,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6037679911,,
pair_00000064,Abdullah_Gul/Abdullah_Gul_0008,Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6919553280,,
pair_00000065,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7391633987,,
pair_00000066,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul/Abdullah_Gul_0013,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6922505498,,
pair_00000067,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6316642165,,
pair_00000068,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6046921611,,
pair_00000069,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.4764963388,,
pair_00000070,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6170291305,,
pair_00000071,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5925925374,,
pair_00000072,Abdullah_Gul/Abdullah_Gul_0009,Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7055779696,,
pair_00000073,Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7290774584,,
pair_00000074,Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6345942020,,
pair_00000075,Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5488836765,,
pair_00000076,Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6473506689,,
pair_00000077,Abdullah_Gul/Abdullah_Gul_0010,Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7585528493,,
pair_00000078,Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7065258026,,
pair_00000079,Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul/Abdullah_Gul_0013,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7043425441,,
pair_00000080,Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6229282618,,
pair_00000081,Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6135126948,,
pair_00000082,Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6866061687,,
pair_00000083,Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6832710505,,
pair_00000084,Abdullah_Gul/Abdullah_Gul_0011,Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6532871723,,
pair_00000085,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul/Abdullah_Gul_0013,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.8120138049,,
pair_00000086,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7825658917,,
pair_00000087,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5485208035,,
pair_00000088,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7810310125,,
pair_00000089,Abdullah_Gul/Abdullah_Gul_0012,Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7739155293,,
pair_00000090,Abdullah_Gul/Abdullah_Gul_0013,Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.7174074650,,
pair_00000091,Abdullah_Gul/Abdullah_Gul_0013,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.4891274273,,
pair_00000092,Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6087669134,,
pair_00000093,Abdullah_Gul/Abdullah_Gul_0014,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5375305414,,
pair_00000094,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.6094880104,,
pair_00000095,Abdullah_Gul/Abdullah_Gul_0015,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5977185965,,
pair_00000096,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5071613789,,
pair_00000097,Abdullah_Gul/Abdullah_Gul_0016,Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5085732937,,
pair_00000098,Abdullah_Gul/Abdullah_Gul_0017,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5473603010,,
pair_00000099,Abdullah_Gul/Abdullah_Gul_0018,Abdullah_Gul/Abdullah_Gul_0019,Abdullah_Gul,Abdullah_Gul,genuine,1,1,0.5805089474,,
pair_00000100,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody,Adrien_Brody,genuine,1,1,0.4685856700,,
pair_00000101,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6342661977,,
pair_00000102,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6303816438,,
pair_00000103,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5833915472,,
pair_00000104,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6076478362,,
pair_00000105,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6284857988,,
pair_00000106,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody,Adrien_Brody,genuine,1,1,0.7162100077,,
pair_00000107,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6838614941,,
pair_00000108,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6025086045,,
pair_00000109,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6863636971,,
pair_00000110,Adrien_Brody/Adrien_Brody_0001,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.4953429103,,
pair_00000111,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6201524734,,
pair_00000112,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5226274133,,
pair_00000113,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5248836875,,
pair_00000114,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5380119085,,
pair_00000115,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody,Adrien_Brody,genuine,1,1,0.4904559255,,
pair_00000116,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5038390160,,
pair_00000117,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,Adrien_Brody,genuine,1,1,0.4264608622,,
pair_00000118,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.4875794649,,
pair_00000119,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5117250085,,
pair_00000120,Adrien_Brody/Adrien_Brody_0002,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.4500991106,,
pair_00000121,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5656997561,,
pair_00000122,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5861858130,,
pair_00000123,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5795561671,,
pair_00000124,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5793928504,,
pair_00000125,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5489337444,,
pair_00000126,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,Adrien_Brody,genuine,1,1,0.4832175374,,
pair_00000127,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5011668205,,
pair_00000128,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6283674836,,
pair_00000129,Adrien_Brody/Adrien_Brody_0003,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5006814599,,
pair_00000130,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody,Adrien_Brody,genuine,1,1,0.7003936768,,
pair_00000131,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5883172750,,
pair_00000132,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6875974536,,
pair_00000133,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6950840950,,
pair_00000134,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5412826538,,
pair_00000135,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5179505944,,
pair_00000136,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6274278164,,
pair_00000137,Adrien_Brody/Adrien_Brody_0004,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5551757216,,
pair_00000138,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5429725647,,
pair_00000139,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6316237450,,
pair_00000140,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6829507351,,
pair_00000141,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5645369291,,
pair_00000142,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5699945688,,
pair_00000143,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5586860180,,
pair_00000144,Adrien_Brody/Adrien_Brody_0005,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5322147608,,
pair_00000145,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6286524534,,
pair_00000146,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6164557934,,
pair_00000147,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5015071630,,
pair_00000148,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5438104868,,
pair_00000149,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6197175384,,
pair_00000150,Adrien_Brody/Adrien_Brody_0006,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5003578067,,
pair_00000151,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6914853454,,
pair_00000152,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5493954420,,
pair_00000153,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5327227116,,
pair_00000154,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody/Adrien_Brody_0011,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6032680273,,
pair_00000155,Adrien_Brody/Adrien_Brody_0007,Adrien_Brody/Adrien_Brody_0012,Adrien_Brody,Adrien_Brody,genuine,1,1,0.5555776358,,
pair_00000156,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody/Adrien_Brody_0009,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6841207147,,
pair_00000157,Adrien_Brody/Adrien_Brody_0008,Adrien_Brody/Adrien_Brody_0010,Adrien_Brody,Adrien_Brody,genuine,1,1,0.6021120548,,
