image_id,identity,condition,valid,embedding_drift_cosine,embedding_drift_euclidean,error_reason
Andre_Agassi/Andre_Agassi_0031,Andre_Agassi,noise_n16,1,0.0711790323,7.7386474609,
Andre_Agassi/Andre_Agassi_0032,Andre_Agassi,noise_n16,1,0.0558733940,6.8345079422,
Andre_Agassi/Andre_Agassi_0033,Andre_Agassi,noise_n16,1,0.0580526590,7.2214078903,
Andre_Agassi/Andre_Agassi_0034,Andre_Agassi,noise_n16,1,0.0753490925,7.9562673569,
Andre_Agassi/Andre_Agassi_0035,Andre_Agassi,noise_n16,1,0.0491878986,6.5234661102,
Andre_Agassi/Andre_Agassi_0036,Andre_Agassi,noise_n16,1,0.0733422041,7.9486432076,
Andy_Roddick/Andy_Roddick_0001,Andy_Roddick,noise_n16,1,0.0843400955,9.0640449524,
Andy_Roddick/Andy_Roddick_0002,Andy_Roddick,noise_n16,1,0.0748978853,9.0658550262,
Andy_Roddick/Andy_Roddick_0003,Andy_Roddick,noise_n16,1,0.0705038905,8.4819536209,
Andy_Roddick/Andy_Roddick_0004,Andy_Roddick,noise_n16,1,0.0813611746,7.9324855804,
Andy_Roddick/Andy_Roddick_0005,Andy_Roddick,noise_n16,1,0.0922263265,9.8766307831,
Andy_Roddick/Andy_Roddick_0006,Andy_Roddick,noise_n16,1,0.0662072897,7.1530790329,
Andy_Roddick/Andy_Roddick_0007,Andy_Roddick,noise_n16,1,0.0602054596,7.7272138596,
Andy_Roddick/Andy_Roddick_0008,Andy_Roddick,noise_n16,1,0.0649383068,7.9714517593,
Andy_Roddick/Andy_Roddick_0009,Andy_Roddick,noise_n16,1,0.0715957880,8.2209568024,
Andy_Roddick/Andy_Roddick_0010,Andy_Roddick,noise_n16,1,0.0763251781,8.3397493362,
Andy_Roddick/Andy_Roddick_0011,Andy_Roddick,noise_n16,1,0.0619704127,7.6027636528,
Andy_Roddick/Andy_Roddick_0012,Andy_Roddick,noise_n16,1,0.0739502311,8.2649316788,
Andy_Roddick/Andy_Roddick_0013,Andy_Roddick,noise_n16,1,0.0738261938,7.8652420044,
Andy_Roddick/Andy_Roddick_0014,Andy_Roddick,noise_n16,1,0.0455646515,6.5759539604,
Andy_Roddick/Andy_Roddick_0015,Andy_Roddick,noise_n16,1,0.0485820770,7.2089667320,
Angelina_Jolie/Angelina_Jolie_0001,Angelina_Jolie,noise_n16,1,0.0950040817,9.4966392517,
Angelina_Jolie/Angelina_Jolie_0002,Angelina_Jolie,noise_n16,1,0.0456285477,6.9601755142,
Angelina_Jolie/Angelina_Jolie_0003,Angelina_Jolie,noise_n16,1,0.0739598274,8.6569442749,
Angelina_Jolie/Angelina_Jolie_0004,Angelina_Jolie,noise_n16,1,0.0772373676,9.1937141418,
Angelina_Jolie/Angelina_Jolie_0005,Angelina_Jolie,noise_n16,1,0.0825213194,9.3713550568,
Angelina_Jolie/Angelina_Jolie_0006,Angelina_Jolie,noise_n16,1,0.0599029064,8.2629480362,
Angelina_Jolie/Angelina_Jolie_0007,Angelina_Jolie,noise_n16,1,0.0669505596,8.2872371674,
Angelina_Jolie/Angelina_Jolie_0008,Angelina_Jolie,noise_n16,1,0.0629497766,7.9781956673,
Angelina_Jolie/Angelina_Jolie_0009,Angelina_Jolie,noise_n16,1,0.0686730146,8.4642162323,
Angelina_Jolie/Angelina_Jolie_0010,Angelina_Jolie,noise_n16,1,0.0825158358,9.1949644089,
Angelina_Jolie/Angelina_Jolie_0011,Angelina_Jolie,noise_n16,1,0.0788136721,8.6598119736,
Angelina_Jolie/Angelina_Jolie_0012,Angelina_Jolie,noise_n16,1,0.0823580027,9.3582220078,
Angelina_Jolie/Angelina_Jolie_0013,Angelina_Jolie,noise_n16,1,0.0684594512,8.2680263519,
Angelina_Jolie/Angelina_Jolie_0014,Angelina_Jolie,noise_n16,1,0.0504733324,7.4871015549,
Angelina_Jolie/Angelina_Jolie_0015,Angelina_Jolie,noise_n16,1,0.0487301350,7.5558977127,
Angelina_Jolie/Angelina_Jolie_0016,Angelina_Jolie,noise_n16,1,0.0756158233,8.6102218628,
Angelina_Jolie/Angelina_Jolie_0017,Angelina_Jolie,noise_n16,1,0.0729142427,8.1537218094,
Angelina_Jolie/Angelina_Jolie_0018,Angelina_Jolie,noise_n16,1,0.0400860906,6.6156034470,
Angelina_Jolie/Angelina_Jolie_0019,Angelina_Jolie,noise_n16,1,0.0710387230,7.9416856766,
Angelina_Jolie/Angelina_Jolie_0020,Angelina_Jolie,noise_n16,1,0.0872079134,9.5818023682,
Ann_Veneman/Ann_Veneman_0001,Ann_Veneman,noise_n16,1,0.0502121449,6.9939670563,
Ann_Veneman/Ann_Veneman_0002,Ann_Veneman,noise_n16,1,0.0434944034,6.7023701668,
Ann_Veneman/Ann_Veneman_0003,Ann_Veneman,noise_n16,1,0.0421940684,6.7614183426,
Ann_Veneman/Ann_Veneman_0004,Ann_Veneman,noise_n16,1,0.0422465801,6.9679884911,
Ann_Veneman/Ann_Veneman_0005,Ann_Veneman,noise_n16,1,0.0705223083,8.7270612717,
Ann_Veneman/Ann_Veneman_0006,Ann_Veneman,noise_n16,1,0.0363625288,6.3100013733,
Ann_Veneman/Ann_Veneman_0007,Ann_Veneman,noise_n16,1,0.0527815223,7.2503223419,
Ann_Veneman/Ann_Veneman_0008,Ann_Veneman,noise_n16,1,0.0441272259,6.6559557915,
Ann_Veneman/Ann_Veneman_0009,Ann_Veneman,noise_n16,1,0.0782355070,9.3619031906,
Ann_Veneman/Ann_Veneman_0010,Ann_Veneman,noise_n16,1,0.0615835190,7.5519833565,
Ann_Veneman/Ann_Veneman_0011,Ann_Veneman,noise_n16,1,0.0580713749,8.1015853882,
Anna_Kournikova/Anna_Kournikova_0001,Anna_Kournikova,noise_n16,1,0.0871081352,8.9819412231,
Anna_Kournikova/Anna_Kournikova_0002,Anna_Kournikova,noise_n16,1,0.0881232023,9.5226383209,
Anna_Kournikova/Anna_Kournikova_0003,Anna_Kournikova,noise_n16,1,0.0645520687,8.5707712173,
Anna_Kournikova/Anna_Kournikova_0004,Anna_Kournikova,noise_n16,1,0.0744946003,8.6477632523,
Anna_Kournikova/Anna_Kournikova_0005,Anna_Kournikova,noise_n16,1,0.0557895899,7.6266264915,
Anna_Kournikova/Anna_Kournikova_0006,Anna_Kournikova,noise_n16,1,0.0928922892,9.5635595322,
Anna_Kournikova/Anna_Kournikova_0007,Anna_Kournikova,noise_n16,1,0.0835384130,8.4477939606,
Anna_Kournikova/Anna_Kournikova_0008,Anna_Kournikova,noise_n16,1,0.0679927468,8.0351991653,
Anna_Kournikova/Anna_Kournikova_0009,Anna_Kournikova,noise_n16,1,0.0923048258,10.0255317688,
Anna_Kournikova/Anna_Kournikova_0010,Anna_Kournikova,noise_n16,1,0.0847364068,8.3053817749,
Anna_Kournikova/Anna_Kournikova_0011,Anna_Kournikova,noise_n16,1,0.0958918333,10.0747871399,
Anna_Kournikova/Anna_Kournikova_0012,Anna_Kournikova,noise_n16,1,0.0515717268,7.0211229324,
Ari_Fleischer/Ari_Fleischer_0001,Ari_Fleischer,noise_n16,1,0.0468467474,7.0324215889,
Ari_Fleischer/Ari_Fleischer_0002,Ari_Fleischer,noise_n16,1,0.0673631430,8.4993705750,
Ari_Fleischer/Ari_Fleischer_0003,Ari_Fleischer,noise_n16,1,0.0583721399,7.2655425072,
Ari_Fleischer/Ari_Fleischer_0004,Ari_Fleischer,noise_n16,1,0.0459827781,6.5896105766,
Ari_Fleischer/Ari_Fleischer_0005,Ari_Fleischer,noise_n16,1,0.0777956247,8.5964412689,
Ari_Fleischer/Ari_Fleischer_0006,Ari_Fleischer,noise_n16,1,0.0414763093,6.3995475769,
Ari_Fleischer/Ari_Fleischer_0007,Ari_Fleischer,noise_n16,1,0.0590313673,7.5622329712,
Ari_Fleischer/Ari_Fleischer_0008,Ari_Fleischer,noise_n16,1,0.0518046618,7.7259612083,
Ari_Fleischer/Ari_Fleischer_0009,Ari_Fleischer,noise_n16,1,0.0514104962,7.0801143646,
Ari_Fleischer/Ari_Fleischer_0010,Ari_Fleischer,noise_n16,1,0.0654571652,7.6096816063,
Ari_Fleischer/Ari_Fleischer_0011,Ari_Fleischer,noise_n16,1,0.0389413834,6.0694270134,
Ari_Fleischer/Ari_Fleischer_0012,Ari_Fleischer,noise_n16,1,0.0432584882,6.3511605263,
Ari_Fleischer/Ari_Fleischer_0013,Ari_Fleischer,noise_n16,1,0.0666595697,8.1571388245,
Ariel_Sharon/Ariel_Sharon_0001,Ariel_Sharon,noise_n16,1,0.0654923320,7.8824305534,
Ariel_Sharon/Ariel_Sharon_0002,Ariel_Sharon,noise_n16,1,0.0408115983,6.5538225174,
Ariel_Sharon/Ariel_Sharon_0003,Ariel_Sharon,noise_n16,1,0.0601090193,7.6652264595,
Ariel_Sharon/Ariel_Sharon_0004,Ariel_Sharon,noise_n16,1,0.9966769908,32.8050270081,
Ariel_Sharon/Ariel_Sharon_0005,Ariel_Sharon,noise_n16,1,0.0696334243,7.8432183266,
Ariel_Sharon/Ariel_Sharon_0006,Ariel_Sharon,noise_n16,1,0.0748966932,7.9953470230,
Ariel_Sharon/Ariel_Sharon_0007,Ariel_Sharon,noise_n16,1,0.0563490391,7.1406755447,
Ariel_Sharon/Ariel_Sharon_0008,Ariel_Sharon,noise_n16,1,0.0634684563,7.2525343895,
Ariel_Sharon/Ariel_Sharon_0009,Ariel_Sharon,noise_n16,1,0.0651425123,7.3862886429,
Ariel_Sharon/Ariel_Sharon_0010,Ariel_Sharon,noise_n16,1,0.0603644848,7.6936426163,
Ariel_Sharon/Ariel_Sharon_0011,Ariel_Sharon,noise_n16,1,0.0354951024,6.0101199150,
Ariel_Sharon/Ariel_Sharon_0012,Ariel_Sharon,noise_n16,1,0.0708469152,8.4641847610,
Ariel_Sharon/Ariel_Sharon_0013,Ariel_Sharon,noise_n16,1,0.0319319963,5.7269697189,
